,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,month,day_of_week,hour_of_day,trip_duration,calculated_total_amount
13027,10.5,1,0,1,32.5,0.0,0.5,7.8,5.76,0.3,46.86,138,243,4,4,10,2586,41.670609411856525
13028,4.67,1,0,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,249,239,6,6,14,1364,41.53612489320241
13029,6.98,1,0,1,48.5,0.5,0.5,12.45,0.0,0.3,62.25,186,223,3,6,20,1750,41.42431301702986
13030,3.7,1,0,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,143,234,9,3,14,1319,41.5171695619494
13031,4.0,1,0,1,22.5,0.0,0.5,3.5,0.0,0.3,26.8,141,113,5,3,14,1907,41.428168681206124
13032,6.24,1,0,1,28.0,0.0,0.5,5.76,0.0,0.3,34.56,79,226,7,3,15,1405,41.61881424632509
13033,7.05,1,0,1,25.5,1.0,0.5,5.46,0.0,0.3,32.76,238,232,10,4,17,63,41.69256059028565
13034,7.59,1,0,1,30.5,0.0,0.5,7.82,0.0,0.3,39.12,231,161,4,1,13,1634,41.41408945568006
13035,12.6,1,0,1,39.0,0.0,0.5,0.0,6.0,0.3,45.8,138,163,10,0,7,35,41.15248114926486
13036,8.17,1,0,1,28.0,0.0,0.5,5.76,0.0,0.3,34.56,229,231,3,1,9,1883,41.44999883633729
13037,3.38,1,0,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8,75,100,6,3,10,1409,39.353461419056686
13038,20.2,5,0,1,100.0,0.0,0.0,20.0,17.78,0.3,138.08,41,265,8,1,19,1295,40.30576965909084
13039,4.1,1,0,1,23.0,0.0,0.5,3.81,0.0,0.3,27.61,234,236,9,0,15,2316,41.27485337512221
13040,12.36,1,0,1,35.5,0.5,0.5,6.5,2.64,0.3,45.94,142,220,9,3,22,1475,41.72301091419461
13041,7.11,1,0,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,263,231,2,5,14,2726,39.35317483543817
13042,10.3,1,0,1,32.0,0.0,0.5,7.71,5.76,0.3,46.27,161,138,12,3,6,2167,41.67511202985821
13043,0.15,1,0,1,3.0,0.0,0.5,1.14,0.0,0.3,4.94,237,43,11,1,15,1391,41.43389150756084
13044,12.9,1,0,1,41.5,0.0,0.5,12.0,5.76,0.3,60.06,138,113,11,2,15,1849,41.694256785316
13045,17.4,1,0,1,48.0,1.0,0.5,7.0,17.28,0.3,74.08,261,23,2,2,18,1158,41.16479975991197
13046,7.7,1,0,1,26.5,0.5,0.5,5.55,0.0,0.3,33.35,148,188,3,6,1,1384,41.837835484618026
13047,15.13,1,0,1,46.0,0.0,0.5,9.36,0.0,0.3,56.16,231,138,1,2,7,2725,41.5571200066612
13048,4.3,1,0,1,26.5,0.0,0.5,5.46,0.0,0.3,32.76,229,246,9,1,13,1682,41.307529831695476
13049,10.7,1,0,1,40.5,0.5,0.5,8.35,0.0,0.3,50.15,138,211,2,4,20,3384,41.668234408408836
13050,4.01,1,0,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,236,113,7,1,13,1425,41.33700545036612
13051,12.2,1,0,1,38.5,1.0,0.5,15.0,0.0,0.3,55.3,209,138,3,2,17,24,41.931629542579955
13052,6.35,1,0,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,138,145,8,3,21,1441,41.70611568266554
13053,11.27,1,0,2,40.5,0.5,0.5,0.0,5.76,0.3,47.56,48,14,11,5,20,2687,39.40058371065349
13054,5.5,1,0,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,234,151,5,5,23,1697,41.56681015487817
13055,12.2,1,0,1,38.5,0.5,0.5,7.96,0.0,0.3,47.76,255,123,10,6,1,1423,41.80451276233611
13056,16.66,1,0,1,51.5,0.0,0.5,8.56,5.76,0.3,66.62,138,231,9,4,12,1815,41.59023068919994
13057,9.99,1,1,1,30.0,0.5,0.5,7.41,5.76,0.3,44.47,230,138,9,4,5,1156,40.32863551525892
13058,16.62,3,0,1,67.5,1.0,0.0,16.26,12.5,0.3,97.56,186,1,4,2,18,1557,41.85717170782556
13059,7.1,1,0,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,170,25,8,2,5,1576,41.691854770456985
13060,6.89,1,0,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,237,209,2,5,10,2207,39.3790555427196
13061,5.2,1,0,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8,264,264,9,3,15,2838,39.268882483145504
13062,19.14,1,0,1,53.5,0.0,0.5,10.86,0.0,0.3,65.16,132,33,6,6,18,924,41.86285348001151
13063,6.91,1,0,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8,230,261,10,3,14,1793,39.22522383456297
13064,9.13,1,0,1,30.5,0.0,0.5,9.26,5.76,0.3,46.32,138,162,9,1,10,1681,41.61921703189933
13065,22.75,1,0,1,60.5,0.0,0.5,9.0,0.0,0.3,70.3,132,14,2,0,15,1796,41.58746853534052
13066,6.1,1,0,1,24.0,1.0,0.5,5.15,0.0,0.3,30.95,48,116,3,1,19,1501,41.745633302313905
13067,7.78,1,0,1,24.0,1.0,0.5,7.74,0.0,0.3,33.54,132,95,3,1,17,14,41.80352733412386
13068,8.49,1,0,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,142,127,2,5,1,1629,39.60516720548502
13069,13.7,1,0,1,38.5,0.5,0.5,8.0,0.0,0.3,47.8,132,138,5,2,2,1845,41.86964088443706
13070,3.88,1,0,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,229,238,10,3,20,2158,41.510389150502064
13071,8.3,1,0,1,23.5,0.5,0.5,6.11,5.76,0.3,36.67,138,164,5,3,21,1446,41.66853812734
13072,2.25,5,0,1,58.0,0.0,0.5,11.76,0.0,0.3,70.56,45,261,3,5,16,2681,38.91281772928352
13073,6.6,1,0,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55,261,112,3,0,23,1138,41.35839707867923
13074,11.5,1,0,1,34.5,0.5,0.5,7.15,0.0,0.3,42.95,138,181,9,6,22,1902,41.9009302932785
13075,11.1,1,0,1,41.0,1.0,0.5,9.7,5.76,0.3,58.26,249,138,4,1,17,2255,41.42884606152895
13076,7.6,1,0,1,22.0,0.5,0.5,8.7,5.76,0.3,37.76,138,236,3,0,20,2899,41.70423884778235
13077,5.44,1,0,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,186,145,6,0,22,1267,41.45067489333036
13078,13.41,1,0,1,39.0,0.0,0.5,5.97,0.0,0.3,45.77,162,254,10,5,13,2213,41.76597239672542
13079,13.67,1,0,1,42.5,0.0,0.5,12.26,5.76,0.3,61.32,138,68,5,5,15,2269,41.76490190331718
13080,12.15,1,0,1,40.5,1.0,0.5,6.34,0.0,0.3,48.64,138,54,8,3,19,1900,41.71405709711715
13081,10.7,1,0,1,37.0,1.0,0.5,7.76,0.0,0.3,46.56,138,66,5,3,18,1854,41.75667247271956
13082,7.84,1,0,1,28.0,0.0,0.5,5.76,0.0,0.3,34.56,75,136,1,0,12,1707,41.54771884527273
13083,6.51,1,0,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,264,264,10,3,23,1446,41.571187161313006
13084,7.73,1,0,1,25.0,1.0,0.5,5.36,0.0,0.3,32.16,161,52,2,0,19,2359,41.62800143247199
13085,13.7,1,0,1,41.0,0.0,0.5,8.35,0.0,0.3,50.15,132,57,1,5,16,1723,41.71657834835035
13086,7.46,1,0,1,24.0,0.5,0.5,2.5,0.0,0.3,27.8,88,263,6,2,21,2430,41.67461629390777
13087,7.4,1,0,1,25.0,0.0,0.5,5.15,0.0,0.3,30.95,79,42,3,3,8,2810,41.71795523977323
13088,8.43,1,0,1,37.0,0.5,0.5,8.81,5.76,0.3,52.87,138,164,3,5,20,2003,41.52415572603152
13089,12.84,1,0,1,40.5,0.0,0.5,9.41,5.76,0.3,56.47,48,138,9,0,8,1336,41.66310771548004
13090,15.42,1,0,1,42.0,0.5,0.5,0.8,0.0,0.3,44.1,132,85,10,0,0,1276,41.540824295747505
13091,5.08,1,0,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,234,181,12,5,21,1726,41.58459855783499
13092,8.74,1,0,1,28.5,0.5,0.5,4.0,0.0,0.3,33.8,45,166,8,2,20,2152,41.75491749352041
13093,9.1,1,0,1,35.5,1.0,0.5,6.5,0.0,0.3,43.8,138,142,4,4,16,2352,41.713865915377454
13094,4.2,1,0,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,249,181,3,5,20,2500,41.485734308673244
13095,6.29,1,0,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96,244,141,1,0,12,1609,41.32392599685096
13096,11.87,1,0,1,33.0,0.5,0.5,8.01,5.76,0.3,48.07,138,100,4,0,23,1740,41.57828788143675
13097,11.7,1,0,1,33.5,0.0,0.5,8.0,5.76,0.3,48.06,48,138,2,6,6,84,41.829984314794956
13098,8.02,1,0,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,246,129,2,5,2,1911,41.66648599477193
13099,6.53,1,0,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3,12,48,4,3,15,2156,39.50943139370102
13100,7.94,1,0,1,29.5,0.0,0.5,7.58,0.0,0.3,37.88,138,163,1,1,12,1372,41.54044349117892
13101,11.72,1,0,1,41.5,0.0,0.5,12.02,5.76,0.3,60.08,264,264,3,1,8,2747,41.42647040280343
13102,2.7,1,0,1,24.0,0.0,0.5,4.95,0.0,0.3,29.75,164,236,9,2,10,1809,41.39868272693511
13103,5.45,1,0,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8,186,74,7,0,7,2240,39.17643040031217
13104,0.2,1,0,1,3.0,0.0,0.5,0.95,0.0,0.3,4.75,162,162,6,2,7,2345,41.59479680064486
13105,0.05,1,0,1,3.0,0.0,0.5,1.14,0.0,0.3,4.94,238,238,3,5,14,1665,41.53099330515559
13106,0.36,1,0,1,3.0,0.0,0.5,1.14,0.0,0.3,4.94,113,113,9,0,17,4213,41.62580679057441
13107,13.11,1,0,1,38.0,0.5,0.5,7.86,0.0,0.3,47.16,230,73,9,0,1,1594,41.67097360043838
13108,8.4,1,0,1,34.0,1.0,0.5,8.3,5.76,0.3,49.86,138,263,10,4,16,3652,41.77325376810559
13109,11.0,1,0,1,34.0,1.0,0.5,8.3,5.76,0.3,49.86,230,138,2,3,15,1369,41.5994416979338
13110,9.03,1,0,2,31.0,0.5,0.5,0.0,0.0,0.3,32.3,234,129,3,6,0,1398,39.43238463159676
13111,9.7,1,0,1,37.5,0.0,0.5,7.65,0.0,0.3,45.95,161,138,10,3,11,1124,41.5680486076252
13112,10.82,1,0,1,36.5,1.0,0.5,11.49,0.0,0.3,49.79,138,64,3,3,17,1373,41.90546620553431
13113,15.77,1,0,1,50.5,1.0,0.5,17.42,5.76,0.3,75.48,68,138,9,2,16,1396,42.08872727953552
13114,13.7,1,0,1,49.5,0.0,0.5,11.2,5.76,0.3,67.26,138,186,3,0,9,2043,41.40102025731646
13115,7.29,1,0,1,31.0,0.0,0.5,4.0,0.0,0.3,35.8,237,158,10,2,9,1533,41.329315886376165
13116,3.4,1,0,1,24.0,0.0,0.5,3.72,0.0,0.3,28.52,142,137,5,1,14,2079,41.30608299501784
13117,15.5,1,0,1,43.0,0.0,0.5,9.9,5.76,0.3,59.46,138,209,3,5,12,1967,41.76475145053167
13118,11.76,1,0,1,34.5,0.0,0.5,8.21,5.76,0.3,49.27,161,138,1,6,10,1548,41.66982223973873
13119,8.1,1,0,1,29.0,0.0,0.5,7.1,5.76,0.3,42.66,138,162,1,3,11,2828,41.5171771850812
13120,10.2,1,0,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,107,167,9,2,1,1584,39.64608351250164
13121,9.78,1,0,1,30.0,0.0,0.5,7.31,5.76,0.3,43.87,230,138,2,0,13,2890,41.361729514849486
13122,7.64,1,0,1,22.0,0.0,0.5,7.14,5.76,0.3,35.7,233,223,1,3,11,3230,41.55905709858091
13123,3.6,1,0,1,25.0,0.0,0.5,5.15,0.0,0.3,30.95,186,236,9,1,8,1131,41.36048562464968
13124,7.2,1,0,1,23.0,0.5,0.5,6.05,0.0,0.3,30.35,79,129,3,4,1,1442,41.9316135241458
13125,13.2,1,0,1,37.0,0.0,0.5,10.85,5.76,0.3,54.41,264,264,10,5,12,2313,41.75012446273287
13126,11.7,1,0,1,38.5,0.0,0.5,7.85,0.0,0.3,47.15,132,129,1,0,15,1605,41.49133787338744
13127,14.38,1,0,2,43.0,0.5,0.5,0.0,5.76,0.3,50.06,48,28,1,3,4,2501,39.40709434916607
13128,11.7,1,0,1,36.5,0.0,0.5,8.6,5.76,0.3,51.66,138,107,11,6,18,2105,41.73820640603059
13129,7.4,1,0,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,186,36,4,3,0,2882,41.69512901179493
13130,6.9,1,0,1,24.0,0.5,0.5,6.3,0.0,0.3,31.6,234,62,3,1,0,2487,41.60460817542496
13131,7.7,1,0,1,26.0,0.5,0.5,4.1,0.0,0.3,31.4,229,231,12,5,20,2115,41.674068526928444
13132,8.9,1,0,1,26.5,0.0,0.5,6.6,5.76,0.3,39.66,138,141,2,6,11,2040,41.69289158539293
13133,15.9,1,0,1,45.0,0.0,0.5,11.4,0.0,0.3,57.2,132,145,10,5,19,1707,41.96170889753648
13134,5.3,1,0,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,68,65,9,4,23,2899,41.797501817970875
13135,11.9,1,0,1,38.0,0.5,0.5,7.0,0.0,0.3,46.3,132,89,3,4,22,2160,41.69469456175979
13136,5.57,1,0,1,23.0,1.0,0.5,4.96,0.0,0.3,29.76,230,255,5,4,18,2459,41.66686038712668
13137,4.63,1,0,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,158,237,12,3,14,1563,41.52853003422409
13138,11.29,1,0,1,35.5,1.0,0.5,7.46,0.0,0.3,44.76,132,61,9,1,19,3304,41.82076748382748
13139,0.3,1,0,1,3.0,0.0,0.5,0.75,0.0,0.3,4.55,238,238,6,5,6,2369,41.61329695061201
13140,10.22,1,0,1,33.5,0.5,0.5,8.7,0.0,0.3,43.5,142,95,11,4,21,2577,41.87197505092232
13141,13.0,1,0,1,40.5,0.0,0.5,9.4,5.76,0.3,56.46,138,100,5,4,8,2246,41.66102905534995
13142,6.9,1,0,1,25.0,0.0,0.5,5.15,0.0,0.3,30.95,87,140,6,0,13,1399,41.56984868808375
13143,11.27,1,0,2,34.0,0.0,0.5,0.0,5.76,0.3,40.56,140,171,6,6,11,2253,39.39705395923228
13144,11.05,1,0,1,37.0,0.0,0.5,0.0,5.76,0.3,43.56,164,138,8,3,15,1180,41.15576388569339
13145,10.62,1,0,1,30.0,0.0,0.5,7.31,5.76,0.3,43.87,233,138,4,3,6,2168,41.54430108232993
13146,7.9,1,0,2,28.0,0.0,0.5,0.0,0.0,0.3,28.8,87,236,2,5,15,1182,39.458214945842485
13147,13.3,1,0,1,39.0,1.0,0.5,9.85,8.51,0.3,59.16,138,220,8,3,18,2672,41.82122284484326
13148,7.52,1,0,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,138,80,1,5,20,1644,41.74653472729469
13149,12.05,1,0,1,36.0,0.0,0.5,8.51,5.76,0.3,51.07,138,68,3,6,9,3014,41.738303757461736
13150,10.81,1,0,1,33.0,0.0,0.5,8.0,5.76,0.3,47.56,138,162,3,6,13,2470,41.71015061088433
13151,5.7,1,0,1,25.5,0.0,0.5,5.25,0.0,0.3,31.55,87,230,5,0,8,2199,41.546047065271225
13152,6.42,1,0,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,140,198,7,5,19,2598,39.52543824856838
13153,16.3,1,0,1,45.5,0.5,0.5,10.0,5.76,0.3,62.56,236,197,6,6,21,1052,41.70307978022877
13154,12.62,1,0,1,35.5,0.5,0.5,7.36,0.0,0.3,44.16,87,138,11,3,5,1550,41.99494960200416
13155,9.31,1,0,1,29.0,0.5,0.5,2.5,0.0,0.3,32.8,87,238,8,1,22,2508,41.63118317817043
13156,5.01,1,0,1,22.0,0.5,0.5,3.5,0.0,0.3,26.8,249,236,2,5,22,1377,41.44545295141527
13157,9.3,1,0,1,37.5,0.0,0.5,8.8,5.76,0.3,52.86,138,238,4,3,15,1112,41.4320356500785
13158,7.8,1,0,1,24.5,0.0,0.5,6.2,5.76,0.3,37.26,263,138,5,5,10,2209,41.502096661125904
13159,3.41,1,0,1,25.5,1.0,0.5,5.46,0.0,0.3,32.76,236,186,10,1,17,1286,41.41452437863346
13160,11.4,1,0,1,34.0,0.5,0.5,4.0,0.0,0.3,39.3,132,49,4,0,23,1779,41.48964466802585
13161,3.92,1,0,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,186,209,11,3,9,2257,41.508705886104494
13162,2.3,1,0,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3,233,142,12,4,12,1571,39.07142538787639
13163,2.4,1,0,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,79,231,8,5,12,1641,41.61673740260851
13164,9.52,1,0,1,33.0,0.0,0.5,7.91,5.76,0.3,47.47,138,43,11,0,14,1509,41.46224986582207
13165,8.8,1,0,1,25.5,0.5,0.5,5.35,0.0,0.3,32.15,48,243,10,6,22,2458,42.0568796173867
13166,6.1,1,0,2,30.0,1.0,0.5,0.0,0.0,0.3,31.8,141,244,11,4,18,4662,39.535061632693925
13167,7.5,1,0,1,25.0,0.5,0.5,5.25,0.0,0.3,31.55,249,41,3,3,20,2936,41.52903928606731
13168,15.6,1,0,1,52.5,0.0,0.5,14.75,5.76,0.3,73.81,138,231,10,2,11,1309,41.70420786966115
13169,7.53,1,0,1,28.5,0.0,0.5,5.86,0.0,0.3,35.16,237,87,1,2,11,2035,41.377122699209025
13170,6.3,1,0,1,28.5,0.0,0.5,5.85,0.0,0.3,35.15,137,255,9,5,18,2310,41.637968035773994
13171,48.11,5,0,1,211.0,0.0,0.0,25.0,28.0,0.3,264.3,219,265,10,1,16,2710,38.88788199359887
13172,7.1,1,0,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,138,98,5,4,22,1578,41.7390169781381
13173,16.2,1,0,1,45.5,0.0,0.5,9.25,0.0,0.3,55.55,132,226,3,6,18,2459,41.87409549799038
13174,12.08,1,0,1,37.0,0.0,0.5,6.0,0.0,0.3,43.8,231,138,11,5,14,859,41.60404393677419
13175,6.2,1,0,1,24.5,0.5,0.5,5.15,0.0,0.3,30.95,230,7,5,2,21,2050,41.44709290296566
13176,13.31,5,0,1,50.0,0.0,0.0,12.58,0.0,0.3,62.88,132,70,10,5,19,1130,41.25141559037805
13177,10.31,1,0,1,29.5,0.5,0.5,7.31,5.76,0.3,43.87,138,90,5,6,20,2470,41.79848906400743
13178,12.36,1,0,1,39.0,0.0,0.5,9.11,5.76,0.3,54.67,138,164,3,5,9,1616,41.65797932520732
13179,8.5,1,0,1,27.5,0.5,0.5,2.5,0.0,0.3,31.3,144,41,3,5,1,1542,41.673694387124215
13180,5.8,1,0,1,24.5,0.0,0.5,5.05,0.0,0.3,30.35,25,246,4,6,14,3995,41.865113905879454
13181,5.4,1,0,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,161,87,9,4,8,2207,41.63999507256073
13182,8.96,1,0,1,33.5,0.5,0.5,6.0,0.0,0.3,40.8,164,141,8,2,1,1596,41.64033431219168
13183,7.34,1,0,1,25.0,0.0,0.5,6.31,5.76,0.3,37.87,90,106,10,6,12,3530,41.8044521052211
13184,7.37,1,0,1,28.0,0.5,0.5,5.5,0.0,0.3,34.8,230,66,3,1,21,1994,41.393348408479355
13185,21.7,1,0,1,65.5,1.0,0.5,0.0,5.76,0.3,73.06,232,51,11,3,18,3654,41.164095592939525
13186,10.56,1,0,2,31.0,1.0,0.5,0.0,5.76,0.3,38.56,138,170,8,4,18,1064,39.494768019189934
13187,8.33,1,0,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96,231,146,2,0,9,1548,41.39487530333581
13188,10.37,1,0,1,33.0,1.0,0.5,8.11,5.76,0.3,48.67,138,161,6,0,16,2172,41.66171399500409
13189,11.66,1,0,2,36.5,0.5,0.5,0.0,0.0,0.3,37.8,132,61,12,2,5,1867,39.505409988555975
13190,10.1,1,0,1,33.5,0.0,0.5,6.85,0.0,0.3,41.15,138,114,3,6,18,1307,41.682829029167216
13191,6.67,1,0,1,22.5,1.0,0.5,7.29,0.0,0.3,31.59,138,160,3,0,18,2352,41.78049170769023
13192,9.2,1,0,1,36.0,0.0,0.5,8.5,5.76,0.3,51.06,138,246,5,1,14,3434,41.451720356948414
13193,10.1,1,0,1,35.5,0.0,0.5,7.25,0.0,0.3,43.55,138,79,8,3,7,1865,41.656730285727036
13194,6.42,1,0,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,166,249,3,0,20,1482,41.52538469260716
13195,5.75,1,0,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,234,37,3,3,21,1565,41.4343537664268
13196,11.5,1,0,1,36.0,0.0,0.5,7.35,0.0,0.3,44.15,138,25,6,4,8,1629,41.71746722434893
13197,6.54,1,0,1,23.5,0.0,0.5,10.0,0.0,0.3,34.3,158,97,5,5,18,1827,41.83784673757363
13198,10.8,1,0,1,30.5,0.5,0.5,4.77,0.0,0.3,36.57,38,92,11,0,20,2086,41.80487046464731
13199,6.4,1,0,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,164,260,2,5,3,3234,39.57742266706506
13200,16.56,1,0,1,47.0,0.0,0.5,10.71,5.76,0.3,64.27,138,45,8,4,9,2270,41.76501629252434
13201,8.5,1,0,1,27.0,0.0,0.5,5.55,0.0,0.3,33.35,13,263,7,5,19,1997,41.9164056760839
13202,8.2,1,0,1,31.0,1.0,0.5,6.56,0.0,0.3,39.36,138,130,8,4,16,2024,41.81027688944752
13203,9.1,1,0,1,31.0,1.0,0.5,9.6,5.76,0.3,48.16,138,170,11,2,17,3123,41.845886000308994
13204,11.7,1,0,1,37.5,0.5,0.5,80.0,0.0,0.3,118.8,181,166,2,1,23,1311,44.591311979307946
13205,18.89,1,0,1,54.0,0.0,0.5,13.7,0.0,0.3,68.5,132,65,2,0,10,1586,41.766418829652046
13206,10.18,1,0,1,29.5,0.0,0.5,7.21,5.76,0.3,43.27,79,138,4,5,6,3496,41.83619802834799
13207,15.47,1,0,1,46.5,0.5,0.5,9.56,0.0,0.3,57.36,237,37,3,1,22,1381,41.51284576522871
13208,15.0,1,0,1,44.0,0.5,0.5,10.2,5.76,0.3,61.26,170,149,5,2,23,1751,41.615528585743405
13209,0.3,1,0,1,3.0,0.5,0.5,1.08,0.0,0.3,5.38,170,107,5,6,20,1606,41.71875945280991
13210,5.29,1,0,1,21.5,1.0,0.5,4.0,0.0,0.3,27.3,142,144,5,1,19,3062,41.65045620233181
13211,6.9,1,1,1,26.5,0.0,0.5,5.45,0.0,0.3,32.75,230,88,1,1,12,2281,40.00828686365384
13212,9.2,1,0,1,27.0,0.5,0.5,8.5,5.76,0.3,42.56,138,141,3,2,21,1234,41.66719944018325
13213,7.94,1,0,1,28.5,0.0,0.5,5.86,0.0,0.3,35.16,162,181,8,6,16,2647,41.72045123104777
13214,4.5,1,0,1,23.5,0.0,0.5,7.29,0.0,0.3,31.59,113,48,5,2,10,1318,41.58659323759998
13215,17.28,1,0,1,48.5,0.5,0.5,11.11,5.76,0.3,66.67,132,248,11,4,23,1289,41.85757500585875
13216,9.8,1,0,1,31.5,1.0,0.5,9.75,5.76,0.3,48.81,138,142,4,2,17,1909,41.7713394589822
13217,9.7,1,0,1,31.5,0.0,0.5,6.5,5.76,0.3,44.56,138,234,2,3,16,2751,41.515338175692406
13218,20.2,1,0,1,59.0,0.0,0.5,11.95,0.0,0.3,71.75,48,81,5,2,10,2684,41.88241125110959
13219,7.5,1,0,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,237,13,4,3,20,1492,39.248263174545016
13220,11.8,1,0,1,36.0,0.0,0.5,8.5,5.76,0.3,51.06,100,138,3,5,8,1571,41.725646197246434
13221,0.01,1,0,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,249,249,2,2,4,1754,39.48954012215695
13222,13.3,1,0,1,44.0,0.5,0.5,10.2,5.76,0.3,61.26,246,89,3,1,21,1762,41.3642925749821
13223,14.43,1,0,1,42.5,0.0,0.5,6.45,0.0,0.3,49.75,138,62,9,5,12,1182,41.72134336170538
13224,3.4,1,0,2,21.5,1.0,0.5,0.0,0.0,0.3,23.3,179,260,2,4,17,1648,39.39169077139211
13225,12.84,1,0,1,35.0,0.5,0.5,8.41,5.76,0.3,50.47,138,232,11,2,21,692,41.75108939320545
13226,10.4,1,0,1,30.0,0.5,0.5,6.25,0.0,0.3,37.55,138,79,2,0,21,1738,41.61447675468486
13227,0.18,1,0,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,19,19,7,5,1,1671,39.92074507325607
13228,12.56,1,0,1,38.0,0.5,0.5,7.86,0.0,0.3,47.16,48,89,6,6,3,2614,42.08069149325277
13229,19.6,1,0,1,59.5,0.0,0.5,13.2,5.76,0.3,79.26,138,230,7,2,7,1064,41.66397438524393
13230,9.0,1,0,1,28.5,0.0,0.5,7.3,0.0,0.3,36.6,263,33,11,4,15,6,41.57961789032085
13231,7.0,1,0,1,25.5,0.0,0.5,2.63,0.0,0.3,28.93,231,162,3,1,14,2045,41.28035122037154
13232,10.2,1,0,1,31.5,0.5,0.5,6.55,0.0,0.3,39.35,138,236,12,1,21,103,41.710611240868054
13233,6.2,1,0,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,232,142,3,4,21,3349,39.333519803872896
13234,10.04,1,0,1,31.5,0.5,0.5,6.56,0.0,0.3,39.36,138,146,3,6,20,1953,41.81251347584346
13235,10.8,1,0,1,32.0,0.5,0.5,7.8,5.76,0.3,46.86,138,230,5,3,22,2836,41.70578332478472
13236,6.51,1,0,1,24.0,0.5,0.5,6.32,0.0,0.3,31.62,161,13,11,4,22,1063,41.72399559391656
13237,5.5,1,0,1,23.0,0.5,0.5,6.05,0.0,0.3,30.35,230,33,3,1,22,1972,41.427176519700545
13238,7.3,1,0,1,25.5,0.5,0.5,6.7,0.0,0.3,33.5,114,7,3,2,20,1727,41.679962842477806
13239,7.45,1,0,1,21.5,0.0,0.5,4.21,5.76,0.3,32.27,262,138,10,5,6,972,41.516593575047914
13240,12.97,1,0,1,39.0,0.5,0.5,8.06,0.0,0.3,48.36,158,241,3,1,22,2026,41.6593457728039
13241,11.47,1,0,1,35.0,0.0,0.5,8.31,5.76,0.3,49.87,138,233,9,6,18,2054,41.75247771388584
13242,10.7,1,0,1,31.5,0.5,0.5,0.0,0.0,0.3,32.8,144,42,6,6,2,1980,41.659799396507864
13243,8.75,1,0,1,29.0,1.0,0.5,3.88,5.76,0.3,40.44,138,170,12,0,16,1219,41.5361466280292
13244,9.4,1,0,2,31.0,0.0,0.5,0.0,0.0,0.3,31.8,100,189,1,3,7,2568,39.428806483892195
13245,2.4,1,0,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,236,161,6,4,15,1930,39.09401810888447
13246,11.2,1,0,1,36.5,0.0,0.5,8.6,5.76,0.3,51.66,138,48,6,1,15,1098,41.46527861596847
13247,4.6,1,0,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,186,239,6,6,13,1072,41.57253334758957
13248,0.3,1,0,2,3.0,1.0,0.5,0.0,0.0,0.3,4.8,236,236,3,4,17,1253,39.59917385087253
13249,12.0,1,0,2,52.5,0.0,0.5,0.0,5.76,0.3,59.06,138,230,6,4,9,2916,38.95115358792765
13250,8.23,1,0,1,26.0,0.5,0.5,4.96,5.76,0.3,38.02,140,7,3,5,2,1809,41.66882843733045
